"state","year","n_case_visits","pct_home_visit","n_home_visit","n_entered_care","n_fatality","fatality_rate","n_first_day_count","first_day_median_stay","pct_maltreat_in_care","pct_emotional","pct_medical","pct_neglect","pct_physical","pct_sexual","pct_traffic","pct_other_maltreat","pct_missing_maltreat","child_populaton","pct_child_poverty","length_in_care","two_minus_place","three_plus_place","missing_place","n_in_care_place","n_in_care_total","two_minus_place_all","three_plus_place_all","region"
"Montana",2017,27038,83,22551,2361,4,1.74,3321,11.8,0.39,0.9,0.2,105.2,4,2.8,NA,0,0,229481,14.7,"time in care missing",100,0,0,2,5682,0.71085198873636,0.28914801126364,"West"
"Montana",2017,27038,83,22551,2361,4,1.74,3321,11.8,0.39,0.9,0.2,105.2,4,2.8,NA,0,0,229481,14.7,"less than 12m",86.2,13.8,0,2689,5682,0.71085198873636,0.28914801126364,"West"
"Montana",2017,27038,83,22551,2361,4,1.74,3321,11.8,0.39,0.9,0.2,105.2,4,2.8,NA,0,0,229481,14.7,"between 12 and 24m",68.5,31.5,0,1594,5682,0.71085198873636,0.28914801126364,"West"
"Montana",2018,29539,82,24229,2312,2,0.87,3786,12.6,0.84,0.5,0.1,106.3,3.5,3.2,NA,0,0,229210,16,"greater than 24m",46.7,53.3,0,1720,6098,0.70640619875369,0.29359380124631,"West"
"Montana",2018,29539,82,24229,2312,2,0.87,3786,12.6,0.84,0.5,0.1,106.3,3.5,3.2,NA,0,0,229210,16,"time in care missing",100,0,0,4,6098,0.70640619875369,0.29359380124631,"West"
"Montana",2018,29539,82,24229,2312,2,0.87,3786,12.6,0.84,0.5,0.1,106.3,3.5,3.2,NA,0,0,229210,16,"less than 12m",87.1,12.9,0,2665,6098,0.70640619875369,0.29359380124631,"West"
"Montana",2018,29539,82,24229,2312,2,0.87,3786,12.6,0.84,0.5,0.1,106.3,3.5,3.2,NA,0,0,229210,16,"between 12 and 24m",69,31,0,1709,6098,0.70640619875369,0.29359380124631,"West"
"Montana",2019,27000,80,21547,2178,2,0.87,3872,14,0.55,0.6,0.3,104.5,4.6,2.5,NA,0.1,0,228888,14.9,"greater than 24m",46.7,53.3,0,1854,6050,0.703132396694215,0.296867603305785,"West"
"Montana",2019,27000,80,21547,2178,2,0.87,3872,14,0.55,0.6,0.3,104.5,4.6,2.5,NA,0.1,0,228888,14.9,"time in care missing",100,0,0,3,6050,0.703132396694215,0.296867603305785,"West"
"Montana",2019,27000,80,21547,2178,2,0.87,3872,14,0.55,0.6,0.3,104.5,4.6,2.5,NA,0.1,0,228888,14.9,"less than 12m",87.1,12.9,0.1,2575,6050,0.703132396694215,0.296867603305785,"West"
"Montana",2019,27000,80,21547,2178,2,0.87,3872,14,0.55,0.6,0.3,104.5,4.6,2.5,NA,0.1,0,228888,14.9,"between 12 and 24m",70.6,29.4,0,1618,6050,0.703132396694215,0.296867603305785,"West"
"Montana",2020,23497,83,19525,2022,5,2.14,3618,15.1,0.35,0.6,0.3,106.4,5,2.9,0,0.2,0,234176,15,"greater than 24m",45.1,54.9,0,1839,5641,0.697224251019323,0.302349051586598,"West"
"Montana",2020,23497,83,19525,2022,5,2.14,3618,15.1,0.35,0.6,0.3,106.4,5,2.9,0,0.2,0,234176,15,"time in care missing",100,0,0,15,5641,0.697224251019323,0.302349051586598,"West"
"Montana",2020,23497,83,19525,2022,5,2.14,3618,15.1,0.35,0.6,0.3,106.4,5,2.9,0,0.2,0,234176,15,"less than 12m",87.9,12,0.1,2407,5641,0.697224251019323,0.302349051586598,"West"
"Montana",2020,23497,83,19525,2022,5,2.14,3618,15.1,0.35,0.6,0.3,106.4,5,2.9,0,0.2,0,234176,15,"between 12 and 24m",70.5,29.5,0,1380,5641,0.697224251019323,0.302349051586598,"West"
"Montana",2021,25205,86,21772,1697,2,0.85,3339,15.4,0.24,1.1,0.4,103.9,5.1,3,0,0.1,0,235070,14.1,"greater than 24m",44,56,0,1714,5036,0.691929308975377,0.308070691024623,"West"
"Montana",2021,25205,86,21772,1697,2,0.85,3339,15.4,0.24,1.1,0.4,103.9,5.1,3,0,0.1,0,235070,14.1,"time in care missing",100,0,0,8,5036,0.691929308975377,0.308070691024623,"West"
"Montana",2021,25205,86,21772,1697,2,0.85,3339,15.4,0.24,1.1,0.4,103.9,5.1,3,0,0.1,0,235070,14.1,"less than 12m",88.6,11.4,0,2026,5036,0.691929308975377,0.308070691024623,"West"
"Montana",2021,25205,86,21772,1697,2,0.85,3339,15.4,0.24,1.1,0.4,103.9,5.1,3,0,0.1,0,235070,14.1,"between 12 and 24m",72,28,0,1288,5036,0.691929308975377,0.308070691024623,"West"
"Nebraska",2017,44405,91,40442,2644,1,0.21,3920,11.2,0.23,0.8,0,89.8,11.9,7.7,NA,0,0,476177,14.1,"greater than 24m",43.1,56.9,0,1498,6564,0.74550731261426,0.252154174283973,"Midwest"
"Nebraska",2017,44405,91,40442,2644,1,0.21,3920,11.2,0.23,0.8,0,89.8,11.9,7.7,NA,0,0,476177,14.1,"time in care missing",0,0,0,0,6564,0.74550731261426,0.252154174283973,"Midwest"
"Nebraska",2017,44405,91,40442,2644,1,0.21,3920,11.2,0.23,0.8,0,89.8,11.9,7.7,NA,0,0,476177,14.1,"less than 12m",89.8,9.7,0.5,3070,6564,0.74550731261426,0.252154174283973,"Midwest"
"Nebraska",2017,44405,91,40442,2644,1,0.21,3920,11.2,0.23,0.8,0,89.8,11.9,7.7,NA,0,0,476177,14.1,"between 12 and 24m",74.7,25.3,0,1996,6564,0.74550731261426,0.252154174283973,"Midwest"
"Nebraska",2018,41631,91,37690,1869,0,0,4093,11.6,0.15,0.6,0,84.7,13.1,11.4,0.1,0,0,476581,12.9,"greater than 24m",44.5,55.5,0,1569,5962,0.724414793693392,0.273691211003019,"Midwest"
"Nebraska",2018,41631,91,37690,1869,0,0,4093,11.6,0.15,0.6,0,84.7,13.1,11.4,0.1,0,0,476581,12.9,"time in care missing",100,0,0,1,5962,0.724414793693392,0.273691211003019,"Midwest"
"Nebraska",2018,41631,91,37690,1869,0,0,4093,11.6,0.15,0.6,0,84.7,13.1,11.4,0.1,0,0,476581,12.9,"less than 12m",89.8,9.8,0.4,2300,5962,0.724414793693392,0.273691211003019,"Midwest"
"Nebraska",2018,41631,91,37690,1869,0,0,4093,11.6,0.15,0.6,0,84.7,13.1,11.4,0.1,0,0,476581,12.9,"between 12 and 24m",74.3,25.6,0.1,2092,5962,0.724414793693392,0.273691211003019,"Midwest"
"Nebraska",2019,36936,90,33140,2209,5,1.05,3434,13.9,0.21,0.4,0.1,86.5,13,9.5,0.1,0,0,476033,11,"greater than 24m",44.3,55.7,0,1588,5643,0.72759347864611,0.271523303207514,"Midwest"
"Nebraska",2019,36936,90,33140,2209,5,1.05,3434,13.9,0.21,0.4,0.1,86.5,13,9.5,0.1,0,0,476033,11,"time in care missing",100,0,0,4,5643,0.72759347864611,0.271523303207514,"Midwest"
"Nebraska",2019,36936,90,33140,2209,5,1.05,3434,13.9,0.21,0.4,0.1,86.5,13,9.5,0.1,0,0,476033,11,"less than 12m",90.2,9.6,0.2,2492,5643,0.72759347864611,0.271523303207514,"Midwest"
"Nebraska",2019,36936,90,33140,2209,5,1.05,3434,13.9,0.21,0.4,0.1,86.5,13,9.5,0.1,0,0,476033,11,"between 12 and 24m",73.8,26.2,0.1,1559,5643,0.72759347864611,0.271523303207514,"Midwest"
"Nebraska",2020,36339,92,33426,2069,2,0.41,3410,11.9,0.16,0.4,0,84,13.7,10.7,0.5,0,0,487195,9.2,"greater than 24m",42.2,57.8,0,1441,5479,0.727969154955284,0.269989231611608,"Midwest"
"Nebraska",2020,36339,92,33426,2069,2,0.41,3410,11.9,0.16,0.4,0,84,13.7,10.7,0.5,0,0,487195,9.2,"time in care missing",100,0,0,13,5479,0.727969154955284,0.269989231611608,"Midwest"
"Nebraska",2020,36339,92,33426,2069,2,0.41,3410,11.9,0.16,0.4,0,84,13.7,10.7,0.5,0,0,487195,9.2,"less than 12m",90.5,9.1,0.4,2387,5479,0.727969154955284,0.269989231611608,"Midwest"
"Nebraska",2020,36339,92,33426,2069,2,0.41,3410,11.9,0.16,0.4,0,84,13.7,10.7,0.5,0,0,487195,9.2,"between 12 and 24m",73.7,26.2,0.1,1638,5479,0.727969154955284,0.269989231611608,"Midwest"
"Nebraska",2021,38789,93,35992,2032,1,0.21,3479,12.5,0.31,1,0,86.8,14.4,9.3,0.5,0,0,482884,12.5,"greater than 24m",45.5,54.5,0,1500,5511,0.724222464162584,0.27391181273816,"Midwest"
"Nebraska",2021,38789,93,35992,2032,1,0.21,3479,12.5,0.31,1,0,86.8,14.4,9.3,0.5,0,0,482884,12.5,"time in care missing",100,0,0,13,5511,0.724222464162584,0.27391181273816,"Midwest"
"Nebraska",2021,38789,93,35992,2032,1,0.21,3479,12.5,0.31,1,0,86.8,14.4,9.3,0.5,0,0,482884,12.5,"less than 12m",88.3,11.4,0.3,2286,5511,0.724222464162584,0.27391181273816,"Midwest"
"Nebraska",2021,38789,93,35992,2032,1,0.21,3479,12.5,0.31,1,0,86.8,14.4,9.3,0.5,0,0,482884,12.5,"between 12 and 24m",74.6,25.2,0.1,1712,5511,0.724222464162584,0.27391181273816,"Midwest"
"Nevada",2017,45831,90,41356,3367,21,3.08,4186,12.7,0.21,0.2,1.7,87.5,22.3,5.2,NA,0,0,682282,18.5,"greater than 24m",29.1,70.8,0.2,1795,7553,0.623241625844035,0.369142592347412,"West"
"Nevada",2017,45831,90,41356,3367,21,3.08,4186,12.7,0.21,0.2,1.7,87.5,22.3,5.2,NA,0,0,682282,18.5,"time in care missing",100,0,0,3,7553,0.623241625844035,0.369142592347412,"West"
"Nevada",2017,45831,90,41356,3367,21,3.08,4186,12.7,0.21,0.2,1.7,87.5,22.3,5.2,NA,0,0,682282,18.5,"less than 12m",81.5,17.1,1.4,3844,7553,0.623241625844035,0.369142592347412,"West"
"Nevada",2017,45831,90,41356,3367,21,3.08,4186,12.7,0.21,0.2,1.7,87.5,22.3,5.2,NA,0,0,682282,18.5,"between 12 and 24m",54.9,45,0.1,1911,7553,0.623241625844035,0.369142592347412,"West"
"Nevada",2018,48086,91,43592,3154,19,2.76,4343,12.6,0.24,0.3,1.6,88.7,19.4,6.5,NA,0,0,688989,17.7,"greater than 24m",29.3,70.7,0,1906,7497,0.626789382419635,0.366575696945445,"West"
"Nevada",2018,48086,91,43592,3154,19,2.76,4343,12.6,0.24,0.3,1.6,88.7,19.4,6.5,NA,0,0,688989,17.7,"time in care missing",77.8,0,22.2,9,7497,0.626789382419635,0.366575696945445,"West"
"Nevada",2018,48086,91,43592,3154,19,2.76,4343,12.6,0.24,0.3,1.6,88.7,19.4,6.5,NA,0,0,688989,17.7,"less than 12m",82.6,16.2,1.3,3658,7497,0.626789382419635,0.366575696945445,"West"
"Nevada",2018,48086,91,43592,3154,19,2.76,4343,12.6,0.24,0.3,1.6,88.7,19.4,6.5,NA,0,0,688989,17.7,"between 12 and 24m",57.8,42,0.1,1924,7497,0.626789382419635,0.366575696945445,"West"
"Nevada",2019,47673,92,43645,3231,20,2.88,4490,13,0.39,0.1,1.7,89.5,19.5,5.8,NA,0,0,694730,16.9,"greater than 24m",30.7,69.1,0.2,1990,7722,0.635798497798498,0.35531598031598,"West"
"Nevada",2019,47673,92,43645,3231,20,2.88,4490,13,0.39,0.1,1.7,89.5,19.5,5.8,NA,0,0,694730,16.9,"time in care missing",42.9,0,57.1,14,7722,0.635798497798498,0.35531598031598,"West"
"Nevada",2019,47673,92,43645,3231,20,2.88,4490,13,0.39,0.1,1.7,89.5,19.5,5.8,NA,0,0,694730,16.9,"less than 12m",81.9,16.6,1.5,3776,7722,0.635798497798498,0.35531598031598,"West"
"Nevada",2019,47673,92,43645,3231,20,2.88,4490,13,0.39,0.1,1.7,89.5,19.5,5.8,NA,0,0,694730,16.9,"between 12 and 24m",61.8,38.2,0,1942,7722,0.635798497798498,0.35531598031598,"West"
"Nevada",2020,47946,92,44327,2788,14,2,4493,12.7,0.33,0.4,1.5,85.9,20.9,7.3,NA,0,0,700974,16.5,"greater than 24m",33.9,66.1,0.1,1986,7281,0.637887378107403,0.353581101497047,"West"
"Nevada",2020,47946,92,44327,2788,14,2,4493,12.7,0.33,0.4,1.5,85.9,20.9,7.3,NA,0,0,700974,16.5,"time in care missing",50,0,50,6,7281,0.637887378107403,0.353581101497047,"West"
"Nevada",2020,47946,92,44327,2788,14,2,4493,12.7,0.33,0.4,1.5,85.9,20.9,7.3,NA,0,0,700974,16.5,"less than 12m",83.8,14.5,1.7,3236,7281,0.637887378107403,0.353581101497047,"West"
"Nevada",2020,47946,92,44327,2788,14,2,4493,12.7,0.33,0.4,1.5,85.9,20.9,7.3,NA,0,0,700974,16.5,"between 12 and 24m",61.2,38.6,0.2,2053,7281,0.637887378107403,0.353581101497047,"West"
"Nevada",2021,46355,92,42771,2820,28,4.01,4324,13.8,0.53,0.2,1.1,90.1,17.7,7.2,NA,0,0,698748,18.8,"greater than 24m",35.2,64.8,0,2026,7144,0.646742161254199,0.344302631578947,"West"
"Nevada",2021,46355,92,42771,2820,28,4.01,4324,13.8,0.53,0.2,1.1,90.1,17.7,7.2,NA,0,0,698748,18.8,"time in care missing",0,0,100,2,7144,0.646742161254199,0.344302631578947,"West"
"Nevada",2021,46355,92,42771,2820,28,4.01,4324,13.8,0.53,0.2,1.1,90.1,17.7,7.2,NA,0,0,698748,18.8,"less than 12m",82,16.2,1.8,3234,7144,0.646742161254199,0.344302631578947,"West"
"Nevada",2021,46355,92,42771,2820,28,4.01,4324,13.8,0.53,0.2,1.1,90.1,17.7,7.2,NA,0,0,698748,18.8,"between 12 and 24m",66.7,33.1,0.2,1882,7144,0.646742161254199,0.344302631578947,"West"
"New Hampshire",2017,13140,98,12842,967,2,0.77,1072,9.7,0.2,0.7,2.2,90.6,8.3,7.2,NA,0,0,260503,10.3,"greater than 24m",47.8,52.2,0,370,2039,0.733792545365375,0.266207454634625,"Northeast"
"New Hampshire",2017,13140,98,12842,967,2,0.77,1072,9.7,0.2,0.7,2.2,90.6,8.3,7.2,NA,0,0,260503,10.3,"time in care missing",100,0,0,1,2039,0.733792545365375,0.266207454634625,"Northeast"
"New Hampshire",2017,13140,98,12842,967,2,0.77,1072,9.7,0.2,0.7,2.2,90.6,8.3,7.2,NA,0,0,260503,10.3,"less than 12m",84.5,15.5,0,1109,2039,0.733792545365375,0.266207454634625,"Northeast"
"New Hampshire",2017,13140,98,12842,967,2,0.77,1072,9.7,0.2,0.7,2.2,90.6,8.3,7.2,NA,0,0,260503,10.3,"between 12 and 24m",68.2,31.8,0,559,2039,0.733792545365375,0.266207454634625,"Northeast"
"New Hampshire",2018,15095,97,14701,902,0,0,1238,10.9,0,2,2.2,90.1,8.3,7.4,NA,0,0,258045,10.6,"greater than 24m",54.6,45.4,0,478,2140,0.737397196261682,0.262602803738318,"Northeast"
"New Hampshire",2018,15095,97,14701,902,0,0,1238,10.9,0,2,2.2,90.1,8.3,7.4,NA,0,0,258045,10.6,"time in care missing",0,0,0,0,2140,0.737397196261682,0.262602803738318,"Northeast"
"New Hampshire",2018,15095,97,14701,902,0,0,1238,10.9,0,2,2.2,90.1,8.3,7.4,NA,0,0,258045,10.6,"less than 12m",83.9,16.1,0,1038,2140,0.737397196261682,0.262602803738318,"Northeast"
"New Hampshire",2018,15095,97,14701,902,0,0,1238,10.9,0,2,2.2,90.1,8.3,7.4,NA,0,0,258045,10.6,"between 12 and 24m",71.5,28.5,0,624,2140,0.737397196261682,0.262602803738318,"Northeast"
"New Hampshire",2019,14192,97,13824,846,2,0.78,1265,12.3,0.05,1.6,4.2,87.9,8.8,8.2,NA,0,0,255785,7.1,"greater than 24m",50.8,49.2,0,549,2111,0.712048318332544,0.287951681667456,"Northeast"
"New Hampshire",2019,14192,97,13824,846,2,0.78,1265,12.3,0.05,1.6,4.2,87.9,8.8,8.2,NA,0,0,255785,7.1,"time in care missing",0,0,0,0,2111,0.712048318332544,0.287951681667456,"Northeast"
"New Hampshire",2019,14192,97,13824,846,2,0.78,1265,12.3,0.05,1.6,4.2,87.9,8.8,8.2,NA,0,0,255785,7.1,"less than 12m",85.1,14.9,0,972,2111,0.712048318332544,0.287951681667456,"Northeast"
"New Hampshire",2019,14192,97,13824,846,2,0.78,1265,12.3,0.05,1.6,4.2,87.9,8.8,8.2,NA,0,0,255785,7.1,"between 12 and 24m",67.3,32.7,0,590,2111,0.712048318332544,0.287951681667456,"Northeast"
"New Hampshire",2020,13421,97,12964,677,2,0.77,1165,13.2,0,3.8,2.4,87.8,7,10.1,0,0,0,258918,8.8,"greater than 24m",44.9,55.1,0,550,1842,0.667134636264929,0.332434853420195,"Northeast"
"New Hampshire",2020,13421,97,12964,677,2,0.77,1165,13.2,0,3.8,2.4,87.8,7,10.1,0,0,0,258918,8.8,"time in care missing",100,0,0,3,1842,0.667134636264929,0.332434853420195,"Northeast"
"New Hampshire",2020,13421,97,12964,677,2,0.77,1165,13.2,0,3.8,2.4,87.8,7,10.1,0,0,0,258918,8.8,"less than 12m",81.6,18.3,0.1,793,1842,0.667134636264929,0.332434853420195,"Northeast"
"New Hampshire",2020,13421,97,12964,677,2,0.77,1165,13.2,0,3.8,2.4,87.8,7,10.1,0,0,0,258918,8.8,"between 12 and 24m",66.9,33.1,0,496,1842,0.667134636264929,0.332434853420195,"Northeast"
"New Hampshire",2021,12356,98,12052,591,3,1.17,1097,15.5,0,4.1,3.2,85.8,10.4,8.1,0,0,0,256376,9.2,"greater than 24m",42.6,57.4,0,589,1688,0.63689691943128,0.362710308056872,"Northeast"
"New Hampshire",2021,12356,98,12052,591,3,1.17,1097,15.5,0,4.1,3.2,85.8,10.4,8.1,0,0,0,256376,9.2,"time in care missing",100,0,0,2,1688,0.63689691943128,0.362710308056872,"Northeast"
"New Hampshire",2021,12356,98,12052,591,3,1.17,1097,15.5,0,4.1,3.2,85.8,10.4,8.1,0,0,0,256376,9.2,"less than 12m",81,18.9,0.2,663,1688,0.63689691943128,0.362710308056872,"Northeast"
"New Hampshire",2021,12356,98,12052,591,3,1.17,1097,15.5,0,4.1,3.2,85.8,10.4,8.1,0,0,0,256376,9.2,"between 12 and 24m",65.7,34.3,0,434,1688,0.63689691943128,0.362710308056872,"Northeast"
"New Jersey",2017,70369,98,69275,3726,13,0.66,6405,14.4,0.12,0.8,2.2,82.8,14.1,10.8,NA,0,0,1964487,13.9,"greater than 24m",53.1,46.9,0,3182,10131,0.73290918961603,0.26709081038397,"Northeast"
"New Jersey",2017,70369,98,69275,3726,13,0.66,6405,14.4,0.12,0.8,2.2,82.8,14.1,10.8,NA,0,0,1964487,13.9,"time in care missing",100,0,0,1,10131,0.73290918961603,0.26709081038397,"Northeast"
"New Jersey",2017,70369,98,69275,3726,13,0.66,6405,14.4,0.12,0.8,2.2,82.8,14.1,10.8,NA,0,0,1964487,13.9,"less than 12m",87.3,12.7,0,4381,10131,0.73290918961603,0.26709081038397,"Northeast"
"New Jersey",2017,70369,98,69275,3726,13,0.66,6405,14.4,0.12,0.8,2.2,82.8,14.1,10.8,NA,0,0,1964487,13.9,"between 12 and 24m",74.4,25.6,0,2567,10131,0.73290918961603,0.26709081038397,"Northeast"
"New Jersey",2018,63387,98,62105,3540,18,0.92,5842,14.7,0.32,0.7,2.7,79.5,13.3,14,0,0,0,1954045,13.7,"greater than 24m",52.2,47.8,0,2961,9382,0.728267640162013,0.271732359837988,"Northeast"
"New Jersey",2018,63387,98,62105,3540,18,0.92,5842,14.7,0.32,0.7,2.7,79.5,13.3,14,0,0,0,1954045,13.7,"time in care missing",100,0,0,6,9382,0.728267640162013,0.271732359837988,"Northeast"
"New Jersey",2018,63387,98,62105,3540,18,0.92,5842,14.7,0.32,0.7,2.7,79.5,13.3,14,0,0,0,1954045,13.7,"less than 12m",86.9,13.1,0,4156,9382,0.728267640162013,0.271732359837988,"Northeast"
"New Jersey",2018,63387,98,62105,3540,18,0.92,5842,14.7,0.32,0.7,2.7,79.5,13.3,14,0,0,0,1954045,13.7,"between 12 and 24m",73.9,26.1,0,2259,9382,0.728267640162013,0.271732359837988,"Northeast"
"New Jersey",2019,54324,98,53175,2679,19,0.98,5437,14.8,0.28,1.4,2.4,77.7,13,15.4,0.1,0,0,1943575,12.3,"greater than 24m",51.2,48.8,0,2719,8116,0.716961064563824,0.283038935436175,"Northeast"
"New Jersey",2019,54324,98,53175,2679,19,0.98,5437,14.8,0.28,1.4,2.4,77.7,13,15.4,0.1,0,0,1943575,12.3,"time in care missing",100,0,0,15,8116,0.716961064563824,0.283038935436175,"Northeast"
"New Jersey",2019,54324,98,53175,2679,19,0.98,5437,14.8,0.28,1.4,2.4,77.7,13,15.4,0.1,0,0,1943575,12.3,"less than 12m",87.4,12.6,0,3218,8116,0.716961064563824,0.283038935436175,"Northeast"
"New Jersey",2019,54324,98,53175,2679,19,0.98,5437,14.8,0.28,1.4,2.4,77.7,13,15.4,0.1,0,0,1943575,12.3,"between 12 and 24m",73.9,26.1,0,2164,8116,0.716961064563824,0.283038935436175,"Northeast"
"New Jersey",2020,44471,97,43155,1832,17,0.83,4370,15.7,0.13,1.3,2.2,74.6,14.6,17.7,0.1,0,0,2047059,13.3,"greater than 24m",52.1,47.9,0,2291,6202,0.721943082876491,0.278056917123509,"Northeast"
"New Jersey",2020,44471,97,43155,1832,17,0.83,4370,15.7,0.13,1.3,2.2,74.6,14.6,17.7,0.1,0,0,2047059,13.3,"time in care missing",100,0,0,9,6202,0.721943082876491,0.278056917123509,"Northeast"
"New Jersey",2020,44471,97,43155,1832,17,0.83,4370,15.7,0.13,1.3,2.2,74.6,14.6,17.7,0.1,0,0,2047059,13.3,"less than 12m",90.6,9.4,0,2143,6202,0.721943082876491,0.278056917123509,"Northeast"
"New Jersey",2020,44471,97,43155,1832,17,0.83,4370,15.7,0.13,1.3,2.2,74.6,14.6,17.7,0.1,0,0,2047059,13.3,"between 12 and 24m",75.8,24.2,0,1759,6202,0.721943082876491,0.278056917123509,"Northeast"
"New Jersey",2021,39061,98,38387,1534,10,0.49,3753,17.3,0.13,0.8,2.1,74.3,11.7,19.3,0.1,0,0,2023128,14.2,"greater than 24m",54.7,45.3,0,2143,5287,0.734647815396255,0.265352184603745,"Northeast"
"New Jersey",2021,39061,98,38387,1534,10,0.49,3753,17.3,0.13,0.8,2.1,74.3,11.7,19.3,0.1,0,0,2023128,14.2,"time in care missing",100,0,0,15,5287,0.734647815396255,0.265352184603745,"Northeast"
"New Jersey",2021,39061,98,38387,1534,10,0.49,3753,17.3,0.13,0.8,2.1,74.3,11.7,19.3,0.1,0,0,2023128,14.2,"less than 12m",90.8,9.2,0,1755,5287,0.734647815396255,0.265352184603745,"Northeast"
"New Jersey",2021,39061,98,38387,1534,10,0.49,3753,17.3,0.13,0.8,2.1,74.3,11.7,19.3,0.1,0,0,2023128,14.2,"between 12 and 24m",80.3,19.7,0,1374,5287,0.734647815396255,0.265352184603745,"Northeast"
"New Mexico",2017,28660,97,27928,1902,16,3.27,2577,15.5,0.11,29.5,3.6,92,12.7,2.6,NA,0,0,489049,27.2,"greater than 24m",28.7,71.3,0,1397,4479,0.594068095557044,0.405708193793257,"West"
"New Mexico",2017,28660,97,27928,1902,16,3.27,2577,15.5,0.11,29.5,3.6,92,12.7,2.6,NA,0,0,489049,27.2,"time in care missing",83.3,0,16.7,6,4479,0.594068095557044,0.405708193793257,"West"
"New Mexico",2017,28660,97,27928,1902,16,3.27,2577,15.5,0.11,29.5,3.6,92,12.7,2.6,NA,0,0,489049,27.2,"less than 12m",84.4,15.6,0,2026,4479,0.594068095557044,0.405708193793257,"West"
"New Mexico",2017,28660,97,27928,1902,16,3.27,2577,15.5,0.11,29.5,3.6,92,12.7,2.6,NA,0,0,489049,27.2,"between 12 and 24m",51.9,48.1,0,1050,4479,0.594068095557044,0.405708193793257,"West"
"New Mexico",2018,27679,98,27012,1679,12,2.49,2620,16.7,0.19,30,3.4,90.2,12.6,3.8,NA,0,0,482442,26.3,"greater than 24m",29.6,70.4,0,1495,4299,0.576638753198418,0.423361246801582,"West"
"New Mexico",2018,27679,98,27012,1679,12,2.49,2620,16.7,0.19,30,3.4,90.2,12.6,3.8,NA,0,0,482442,26.3,"time in care missing",100,0,0,7,4299,0.576638753198418,0.423361246801582,"West"
"New Mexico",2018,27679,98,27012,1679,12,2.49,2620,16.7,0.19,30,3.4,90.2,12.6,3.8,NA,0,0,482442,26.3,"less than 12m",82.6,17.4,0.1,1801,4299,0.576638753198418,0.423361246801582,"West"
"New Mexico",2018,27679,98,27012,1679,12,2.49,2620,16.7,0.19,30,3.4,90.2,12.6,3.8,NA,0,0,482442,26.3,"between 12 and 24m",54.4,45.6,0,996,4299,0.576638753198418,0.423361246801582,"West"
"New Mexico",2019,25512,98,24878,1447,11,2.31,2486,18.1,0.03,29,3.4,95.5,12.6,2.8,NA,0,0,477209,24.9,"greater than 24m",31.4,68.6,0,1464,3933,0.551944063056191,0.448055936943809,"West"
"New Mexico",2019,25512,98,24878,1447,11,2.31,2486,18.1,0.03,29,3.4,95.5,12.6,2.8,NA,0,0,477209,24.9,"time in care missing",100,0,0,3,3933,0.551944063056191,0.448055936943809,"West"
"New Mexico",2019,25512,98,24878,1447,11,2.31,2486,18.1,0.03,29,3.4,95.5,12.6,2.8,NA,0,0,477209,24.9,"less than 12m",81.3,18.7,0,1564,3933,0.551944063056191,0.448055936943809,"West"
"New Mexico",2019,25512,98,24878,1447,11,2.31,2486,18.1,0.03,29,3.4,95.5,12.6,2.8,NA,0,0,477209,24.9,"between 12 and 24m",48.4,51.6,0,902,3933,0.551944063056191,0.448055936943809,"West"
"New Mexico",2020,23663,98,23256,1184,13,2.7,2305,19.3,0.26,30.2,3.3,94.9,14.2,3.8,NA,0,0,481889,23.1,"greater than 24m",29.6,70.4,0,1397,3489,0.553464889653196,0.446535110346804,"West"
"New Mexico",2020,23663,98,23256,1184,13,2.7,2305,19.3,0.26,30.2,3.3,94.9,14.2,3.8,NA,0,0,481889,23.1,"time in care missing",100,0,0,11,3489,0.553464889653196,0.446535110346804,"West"
"New Mexico",2020,23663,98,23256,1184,13,2.7,2305,19.3,0.26,30.2,3.3,94.9,14.2,3.8,NA,0,0,481889,23.1,"less than 12m",84.2,15.8,0,1306,3489,0.553464889653196,0.446535110346804,"West"
"New Mexico",2020,23663,98,23256,1184,13,2.7,2305,19.3,0.26,30.2,3.3,94.9,14.2,3.8,NA,0,0,481889,23.1,"between 12 and 24m",52.5,47.5,0,775,3489,0.553464889653196,0.446535110346804,"West"
"New Mexico",2021,20677,98,20292,929,10,2.11,2098,18.9,0.17,31.4,3.5,93.5,12.3,3.8,NA,0,0,473221,23.9,"greater than 24m",27.3,72.7,0,1248,3027,0.545017509084903,0.454294020482326,"West"
"New Mexico",2021,20677,98,20292,929,10,2.11,2098,18.9,0.17,31.4,3.5,93.5,12.3,3.8,NA,0,0,473221,23.9,"time in care missing",100,0,0,1,3027,0.545017509084903,0.454294020482326,"West"
"New Mexico",2021,20677,98,20292,929,10,2.11,2098,18.9,0.17,31.4,3.5,93.5,12.3,3.8,NA,0,0,473221,23.9,"less than 12m",81.6,18.2,0.2,1042,3027,0.545017509084903,0.454294020482326,"West"
"New Mexico",2021,20677,98,20292,929,10,2.11,2098,18.9,0.17,31.4,3.5,93.5,12.3,3.8,NA,0,0,473221,23.9,"between 12 and 24m",62.2,37.8,0,736,3027,0.545017509084903,0.454294020482326,"West"
"New York",2017,179891,93,167636,9428,127,3.09,16887,19.1,3.28,0.8,7,109.8,10.2,3.2,NA,31.1,0,4114612,19.7,"greater than 24m",47.8,52.2,0,10139,26316,0.676902416780666,0.323097583219334,"Northeast"
